sense_type,source_id,target_id
synonym,06735902,07067502
synonym,06735902,07087603
synonym,06735902,06654403
synonym,06736501,06637701
synonym,06736601,07017301
synonym,06736601,07017401
varword,06736601,06719401
varword,06736602,06719402
varword,06736603,06719403
varword,06736604,06719404
synonym,06736701,06652304
synonym,06736701,14598201
varword,06736701,06652306
synonym,06736801,07060402
synonym,06736802,07060403
synonym,06736803,06716102
synonym,06736803,06677202
synonym,06736803,07060401
synonym,06736803,07033402
synonym,06737102,07063503
synonym,06737104,07063505
synonym,06737201,06628501
hyponym,06737201,14634601
synonym,06737401,09302701
synonym,06737702,06766901
hypernym,06737702,13631801
synonym,06737703,06620701
synonym,06737701,09300401
hypernym,06737701,06722201
varword,06738301,06679601
synonym,06738301,06691501
synonym,06738301,06708401
synonym,06738302,06691502
synonym,06738302,06708402
varword,06738302,06679602
nearsynonym,06738501,06697801
synonym,06738908,06637103
synonym,06739001,09192902
antonym,06739001,07063201
antonym,06739003,06627509
antonym,06739003,09288803
synonym,06739003,06630510
synonym,06739003,07025801
hyponym,06739101,07094201
hyponym,06739101,07054901
hypernym,06739101,14586201
antonym,06739602,06757604
hyponym,06739701,07010201
synonym,06739802,06659701
synonym,06739802,07037802
synonym,06739802,06719701
antonym,06739801,06741601
antonym,06739801,07030201
synonym,06739801,07037801
synonym,06740302,06765002
synonym,06740302,06770402
synonym,06740304,06770403
hyponym,06740304,14621201
synonym,06740306,06770404
synonym,06740501,06714001
synonym,06740502,06714002
varword,06740502,06714001
hypernym,06740601,07041401
hypernym,06740602,06673803
nearsynonym,06741101,06755901
nearsynonym,06741101,06643901
hypernym,06741101,14357701
nearsynonym,06741102,06755902
nearsynonym,06741102,06643902
antonym,06741501,06664501
antonym,06741501,06652101
hypernym,06741501,06750901
antonym,06741502,06664502
antonym,06741502,06770301
antonym,06741502,06652102
antonym,06741502,07027002
antonym,06741503,06664504
antonym,06741503,06770303
antonym,06741503,06652104
varword,06741504,06708301
antonym,06741505,06664505
antonym,06741505,06651104
synonym,06741505,06660004
synonym,06741505,06747607
antonym,06741601,07037801
synonym,06741601,07030201
hyponym,06741802,07001801
synonym,06741804,07111501
synonym,06742001,06618308
synonym,06742001,07038207
synonym,06742002,06618309
antonym,06742401,06660301
antonym,06742401,07053701
antonym,06742401,07079901
antonym,06742401,07073801
synonym,06742401,07053408
synonym,06742401,08020201
synonym,06742401,06703607
synonym,06742401,06684401
synonym,06742401,06683803
nearsynonym,06742401,pwn_01078381A
synonym,06742401,06678301
synonym,06742401,07088801
synonym,06742602,06658903
nearsynonym,06742602,pwn_00078446V
synonym,06742701,06677914
synonym,06743201,09198501
synonym,06743202,09198502
hypernym,06743403,07103406
synonym,06743404,06773701
synonym,06743405,06773702
synonym,06743406,06773703
synonym,06743407,06773705
synonym,06743408,06773706
synonym,06743409,06773707
nearsynonym,06743413,07086201
nearsynonym,06743413,07033101
synonym,06743413,06648501
hypernym,06743601,06640001
hypernym,06743901,13156202
synonym,06744201,07025901
synonym,06744501,06773601
synonym,06744501,06667501
synonym,06744501,06769501
hypernym,06744501,06755201
hypernym,06744501,07074701
hypernym,06744501,09186103
synonym,06744502,06667502
antonym,06744601,06643501
antonym,06744601,07031201
antonym,06744601,07086001
synonym,06744601,07056401
synonym,06744601,06721801
antonym,06744602,07031202
antonym,06744602,06643502
synonym,06744602,06721802
synonym,06744602,07056402
synonym,06744603,06721803
synonym,06744603,07056403
synonym,06744604,06721804
synonym,06744605,07056404
varword,06744605,09196902
varword,06744605,09196901
varword,06744606,09196901
synonym,06744607,06699102
synonym,06744608,07056401
synonym,06744608,07084710
synonym,06744608,07056408
synonym,06744710,06763902
nearsynonym,06744801,06648201
nearsynonym,06744801,07014901
antonym,06744802,06648203
antonym,06744802,06706901
antonym,06744803,06648202
nearsynonym,06745101,06719901
nearsynonym,06745401,06763401
nearsynonym,06745401,06646801
synonym,06745601,06692701
synonym,06745601,07028703
synonym,06745601,06765001
synonym,06745601,06770401
hyponym,06745601,07020202
hyponym,06745601,14261901
hyponym,06745601,06708107
hyponym,06745601,14562001
hyponym,06745601,13467301
hypernym,06745602,06765001
synonym,06745903,06695304
synonym,06746101,07018501
hyponym,06746101,07011401
synonym,06746102,07018502
synonym,06746401,07063202
varword,06746501,07048301
hypernym,06746501,06667101
varword,06746502,07048302
varword,06746503,07048303
varword,06746504,07048304
hypernym,06746601,06691101
hyponym,06746702,14614101
antonym,06747102,06703405
hypernym,06747102,06722201
antonym,06747103,06703406
hypernym,06747201,06641001
hypernym,06747202,06668001
nearsynonym,06747401,pwn_01192426V
antonym,06747601,06651101
antonym,06747601,06750101
antonym,06747601,06717002
synonym,06747601,06660001
antonym,06747605,06651103
antonym,06747605,06717006
antonym,06747605,06750104
antonym,06747605,06770903
synonym,06747605,06660003
antonym,06747607,06651104
antonym,06747607,06664505
synonym,06747607,06660004
hypernym,06748402,pwn_00370824V
hypernym,06748406,pwn_01161459A
hypernym,06748407,pwn_00370824V
hypernym,06748409,pwn_00370824V
synonym,06748410,14598901
hyponym,06748411,pwn_07071833N
hyponym,06748411,pwn_07103944N
hypernym,06748413,pwn_00370824V
hypernym,06748414,pwn_01343131V
synonym,06748701,06679403
synonym,06749201,09232101
antonym,06749202,07089901
synonym,06749202,09232102
synonym,06749210,06715903
synonym,06749210,09232103
synonym,06749211,09232105
synonym,06749216,07037203
synonym,06749216,09197903
synonym,06749220,06651505
synonym,06749220,09196203
synonym,06749220,06651803
synonym,06749220,09311401
synonym,06749221,07061606
synonym,06749226,06685723
synonym,06749226,07039206
varword,06749233,06721001
synonym,06749234,06721072
synonym,06749234,09308901
synonym,06749234,06664208
synonym,06749237,06664602
synonym,06749237,06649205
nearsynonym,06749401,pwn_10055199N
nearsynonym,06749403,pwn_00822029A
synonym,06749601,07052603
synonym,06750002,07067501
synonym,06750002,07050902
synonym,06750002,09196402
synonym,06750002,06654401
antonym,06750101,06660001
synonym,06750101,06651101
synonym,06750101,06717002
antonym,06750104,06660003
synonym,06750104,06651103
synonym,06750104,06717006
synonym,06750104,06770903
synonym,06750105,06717015
synonym,06750108,07034307
synonym,06750102,07051005
synonym,06750402,09288102
synonym,06750403,09288103
synonym,06750601,06700308
nearsynonym,06750601,pwn_01130277V
hypernym,06750602,pwn_00337013V
synonym,06750701,07024503
synonym,06750701,06722201
hypernym,06750701,07027401
nearsynonym,06750801,06636401
nearsynonym,06750802,06636404
antonym,06750803,06705601
antonym,06750803,07029208
antonym,06750803,07031401
antonym,06750803,07055902
antonym,06750803,07026705
synonym,06750803,07033502
synonym,06750805,06667701
varword,06750805,06768601
synonym,06750806,06768601
synonym,06750806,07036501
antonym,06750804,06705602
antonym,06750804,07031402
synonym,06750804,07033503
varword,06750804,06667701
hypernym,06750901,14585601
hyponym,06750901,06652101
hyponym,06750901,06664501
hyponym,06750901,06652102
synonym,06751001,07028001
synonym,06751001,06697302
hypernym,06751001,06657301
synonym,06751004,06768401
synonym,06751005,07028002
synonym,06751102,07046502
synonym,06751102,09278202
hyponym,06751201,06667801
hyponym,06751201,06759412
synonym,06751401,06668201
synonym,06752904,07050217
synonym,06753101,06766301
synonym,06753201,06721007
synonym,06753201,06677907
synonym,06753201,06698201
synonym,06753401,09236501
synonym,06753402,09236502
synonym,06753501,09239902
synonym,06753501,09240002
synonym,06753502,09239904
synonym,06753502,09240004
synonym,06753601,06711601
synonym,06753601,07071402
synonym,06753601,09235101
synonym,06753601,09222701
synonym,06753602,06711602
synonym,06753602,09235102
synonym,06753603,06711603
synonym,06753603,07071403
synonym,06753603,09235103
synonym,06753605,09222703
synonym,06753605,07071401
hyponym,06754104,06645101
hyponym,06754104,06779601
synonym,06754107,07020204
synonym,06754303,06697106
synonym,06754303,09309901
synonym,06754303,09147907
synonym,06754303,09236507
varword,06754303,06639604
synonym,06754411,07044706
synonym,06754603,09305101
hyponym,06754603,06758401
synonym,06754606,06647110
antonym,06754606,09289202
synonym,06754610,06647111
synonym,06754614,06647112
synonym,06754901,06780703
synonym,06754901,06711101
synonym,06754901,07020301
synonym,06754901,07023101
antonym,06755001,07047401
synonym,06755101,06700301
hypernym,06755101,06664301
synonym,06755103,06700302
synonym,06755103,07080002
hyponym,06755201,06667501
synonym,06755201,07074701
synonym,06755201,09186103
hyponym,06755601,07060602
hyponym,06755601,07034501
synonym,06755602,07051402
synonym,06755602,07043102
hyponym,06755602,14651601
synonym,06755609,0603580101
synonym,06755609,06792202
synonym,06755609,06687601
synonym,06755609,06721506
synonym,06755609,07063609
synonym,06755609,09300801
synonym,06755703,07029201
synonym,06755703,07027501
hypernym,06755703,06690801
nearsynonym,06755901,06643901
nearsynonym,06755902,06643902
synonym,06756002,07064805
synonym,06756401,07043702
synonym,06756411,06782601
synonym,06756411,06758707
synonym,06756411,09253901
synonym,06756908,06648904
synonym,06757102,06758808
synonym,06757201,06649201
hyponym,06757201,14622401
synonym,06757301,07053101
synonym,06757302,07071003
synonym,06757302,08020703
synonym,06757303,07007505
synonym,06757303,06651509
synonym,06757303,06635006
synonym,06757303,06661701
synonym,06757305,07053105
synonym,06757401,07047304
synonym,06757403,07023719
synonym,06757404,07095301
synonym,06757404,06618302
synonym,06757404,06679801
synonym,06757404,06706101
synonym,06757602,07030601
nearsynonym,06757603,07044606
nearsynonym,06757606,07066204
synonym,06757801,07065801
nearsynonym,06757801,14607401
synonym,06757802,07038802
nearsynonym,06758501,06650902
nearsynonym,06758501,06672401
nearsynonym,06758501,07081401
varword,06758501,09278001
varword,06758501,09278101
varword,06758501,09217501
nearsynonym,06758503,06650906
nearsynonym,06758503,06672403
nearsynonym,06758503,07081403
varword,06758503,09278003
varword,06758502,09278002
synonym,06758701,06670301
synonym,06758701,07010005
synonym,06758701,06638302
synonym,06758701,06694401
synonym,06758702,06791406
synonym,06758702,07064801
varword,06758702,06791403
synonym,06758703,09307301
synonym,06758703,06791418
synonym,06758703,06686001
varword,06758703,06791415
synonym,06758704,06791419
varword,06758704,06791416
synonym,06758705,09307302
synonym,06758705,06791420
synonym,06758705,06686003
varword,06758705,06791417
synonym,06758706,06791421
varword,06758706,06791418
synonym,06758707,06782601
synonym,06758707,09253901
antonym,06758901,06711801
antonym,06758902,06711802
antonym,06758904,06711803
antonym,06758905,06711804
antonym,06758906,06711805
antonym,06758907,06711806
antonym,06758908,06711807
antonym,06758909,06711808
antonym,06758910,06711809
antonym,06758910,07034904
antonym,06758911,06711810
antonym,06758912,06711811
antonym,06758913,06711812
antonym,06758913,06683807
synonym,06758913,06710201
antonym,06758914,06711813
synonym,06758914,06710202
antonym,06758916,06711817
synonym,06758919,06658101
synonym,06758919,06710203
synonym,06758919,07064201
antonym,06758920,06711819
antonym,06758921,06711820
synonym,06759103,06640905
synonym,06759201,06654801
synonym,06759202,06654802
antonym,06759203,06663314
synonym,06759203,06654803
synonym,06759411,06667803
hyponym,06759412,07015603
synonym,06759412,06667801
synonym,06759413,06667802
synonym,06759701,07038501
hyponym,06760001,07017902
hyponym,06760004,07070005
hyponym,06760004,06763801
hyponym,06760004,06721402
hyponym,06760004,07031807
hyponym,06760004,06699205
hypernym,06760004,06666101
hyponym,06760004,06771803
hyponym,06760004,06772102
hyponym,06760004,07031607
hyponym,06760004,14224701
hyponym,06760004,06655602
hyponym,06760004,07036305
hyponym,06760004,06623502
synonym,06760007,06699206
synonym,06760401,07037202
synonym,06760401,06691201
synonym,06760402,06691202
synonym,06760403,06691203
nearsynonym,06760501,pwn_01231626A
hyponym,06760502,pwn_01081723A
nearsynonym,06760502,pwn_02121980A
synonym,06760702,07072002
synonym,06760708,07072003
synonym,06760710,06765202
antonym,06760713,07081906
antonym,06760713,08023006
synonym,06760719,07072004
synonym,06760720,07072005
synonym,06761401,06654202
synonym,06761407,07035608
synonym,06761407,09202503
synonym,06761407,09276902
synonym,06761409,06654203
synonym,06761409,06657502
varword,06761410,06654203
varword,06761410,06657502
synonym,06761414,06657501
synonym,06761415,06654204
synonym,06761416,06654205
varword,06761416,06654204
synonym,06761417,06654206
varword,06761417,06654205
synonym,06761418,06654207
synonym,06761418,0665750301
synonym,06761418,09232108
varword,06761418,06654206
synonym,06761418,06657503
synonym,06761419,06654208
varword,06761419,06654207
varword,06761419,06657503
varword,06761420,06654208
synonym,06761421,07010804
synonym,06761421,07069809
synonym,06761421,07069608
varword,06761422,07010804
synonym,06761424,06654209
synonym,06761424,0665750501
synonym,06761424,07053907
synonym,06761424,06657505
synonym,06761425,06654210
synonym,06761425,06657506
varword,06761425,06654209
varword,06761425,06657505
varword,06761426,06654210
varword,06761426,06657506
synonym,06761501,06788401
synonym,06761502,06788402
varword,06761502,06788401
nearsynonym,07110001,06777301
antonym,06762001,06775711
varword,06762001,06775712
antonym,06762002,06775712
synonym,06762002,06708701
varword,06762002,06775713
antonym,06762003,09250001
nearsynonym,06762201,pwn_00130334A
hyponym,06762302,06680201
nearsynonym,06762401,pwn_01014569A
synonym,06762703,07084403
synonym,06762704,07084404
synonym,06762705,07084405
hypernym,06763101,06771901
synonym,06763102,07080201
synonym,06763102,07085102
synonym,06763102,07087404
hypernym,06763102,06678002
synonym,06763201,09307603
synonym,06763201,07063611
synonym,06763301,06717008
synonym,06763303,07065602
nearsynonym,06763401,06646801
hyponym,06763701,14247701
hyponym,06763701,14560201
hyponym,06763701,14561601
hyponym,06763701,14561701
hyponym,06763701,14131101
hyponym,06763701,14092001
hyponym,06763701,13167201
hyponym,06763701,14259401
hyponym,06763701,14580701
hyponym,06763701,14563101
hyponym,06763701,14563401
hyponym,06763701,13243301
hyponym,06763701,14563501
hyponym,06763701,14563901
hyponym,06763701,14564101
hyponym,06763701,13242501
hyponym,06763701,14241201
hyponym,06763701,14298101
hyponym,06763701,14564501
hyponym,06763701,14580801
hyponym,06763701,14564701
hyponym,06763701,14457501
hyponym,06763701,14197101
hyponym,06763701,14564801
hyponym,06763701,14283801
hyponym,06763701,14305901
hyponym,06763701,14535201
hyponym,06763701,14565401
hyponym,06763701,14565501
hyponym,06763701,14565601
hyponym,06763701,13240701
hyponym,06763701,13563001
hyponym,06763701,14565701
hyponym,06763701,14132101
nearsynonym,06764101,06680901
nearsynonym,06764102,06680902
hyponym,06764102,pwn_02661119N
synonym,06764201,09307502
synonym,06764201,06788701
antonym,06764202,07079205
synonym,06764202,06629102
synonym,06764202,06788703
synonym,06764301,06659901
synonym,06764301,06677401
hypernym,06764301,14483501
synonym,06764603,09293303
hypernym,06764603,pwn_03973686N
nearsynonym,06764604,pwn_09951076N
hyponym,06764605,pwn_05959071N
hyponym,06764605,pwn_01584395A
nearsynonym,06764606,pwn_01587804A
nearsynonym,06764606,pwn_01584395A
synonym,06764802,06689002
synonym,06764803,09302501
synonym,06764803,07023801
synonym,06764803,07026601
synonym,06764803,07024602
synonym,06764803,07023601
synonym,06764803,06689003
synonym,06764803,09309402
synonym,06764803,09309702
synonym,06764804,06689004
antonym,06764902,07066305
hyponym,06765001,06678601
hypernym,06765001,14585301
hyponym,06765001,14583501
synonym,06765001,06770401
synonym,06765002,06770402
varword,06765002,06708101
varword,06765002,07112901
hyponym,06765401,pwn_00437696V
hyponym,06765401,pwn_00117887V
synonym,06765502,07042103
nearsynonym,06765503,pwn_00449036V
nearsynonym,06765501,pwn_00557499V
hypernym,06765601,06678601
