relation_type,source_id,target_id,direction
synonym,07093001,05218101,forward
hypernym,07093001,06560103,forward
synonym,07093101,07071501,forward
synonym,07093101,07026803,forward
hypernym,07093103,06769401,forward
hypernym,07093201,06016401,forward
synonym,07093203,05120601,forward
synonym,07093305,05236306,forward
nearsynonym,07093401,pwn_02199402N,forward
nearsynonym,07093402,pwn_02199402N,forward
hypernym,07093403,pwn_01809405V,forward
has_facet,07093501,0709350101,forward
has_facet,07093501,0709350102,forward
has_facet,07093502,0709350201,forward
has_facet,07093502,0709350202,forward
has_facet,07093503,0709350301,forward
has_facet,07093503,0709350302,forward
varword,07093801,08060401,forward
varword,07093801,07095201,forward
varword,07093802,07095202,forward
generic,07093901,pwn_00480983N,forward
nearsynonym,07093902,pwn_01753780V,forward
has_facet,07094001,0709400101,forward
has_facet,07094001,0709400102,forward
synonym,07094004,04096904,forward
synonym,07094004,04091803,forward
synonym,07094004,07073903,forward
hypernym,07094201,06739101,forward
nearsynonym,07094401,pwn_01299481A,forward
nearsynonym,07094402,pwn_00179555V,forward
generic,07094403,pwn_10012108N,forward
hyponym,07094404,pwn_01051506V,forward
nearsynonym,07094405,pwn_00214424V,forward
nearsynonym,07094406,pwn_00214424V,forward
nearsynonym,07094407,pwn_01232112A,forward
synonym,07094408,06003501,forward
synonym,07094408,0708480101,forward
generic,07094408,pwn_00685448V,forward
synonym,07094408,07084801,forward
synonym,07094409,06731504,forward
generic,07094409,pwn_00075112R,forward
generic,07094501,pwn_05499170N,forward
synonym,07094502,06595801,forward
generic,07094502,pwn_01630731N,forward
generic,07094601,pwn_09051417N,forward
hypernym,07094701,05226801,forward
antonym,07094804,07084705,forward
antonym,07094804,07072805,forward
nearsynonym,07094804,07094804,forward
synonym,07094804,05013109,forward
synonym,07094804,04163602,forward
synonym,07094804,06011401,forward
generic,07094901,pwn_00408403A,forward
nearsynonym,07094902,pwn_01081173A,forward
nearsynonym,07094903,pwn_02216003A,forward
generic,07095001,pwn_01334516V,forward
nearsynonym,07095002,pwn_00655894V,forward
synonym,07095003,0413830101,forward
generic,07095003,pwn_01213786V,forward
synonym,07095003,04138301,forward
hypernym,07095004,pwn_01775163V,forward
synonym,07095102,09148101,forward
synonym,07095102,07062201,forward
synonym,07095102,05139801,forward
synonym,07095103,09148102,forward
synonym,07095103,07062202,forward
varword,07095201,07093801,forward
hypernym,07095201,14481001,forward
varword,07095202,07093802,forward
synonym,07095205,07067305,forward
synonym,07095205,0521150601,forward
synonym,07095205,05211506,forward
has_facet,07095207,0709520701,forward
has_facet,07095207,0709520702,forward
has_facet,07095208,0709520801,forward
has_facet,07095208,0709520802,forward
synonym,07095209,04134701,forward
synonym,07095210,0413470201,forward
synonym,07095210,04134702,forward
synonym,07095301,0667980101,forward
synonym,07095301,0413540201,forward
synonym,07095301,06757404,forward
synonym,07095301,06618302,forward
synonym,07095301,0670610101,forward
synonym,07095301,06679801,forward
synonym,07095301,04135402,forward
synonym,07095301,06706101,forward
synonym,07095302,0667980201,forward
synonym,07095302,06618301,forward
synonym,07095302,06679802,forward
hypernym,07095402,pwn_01141075A,forward
generic,07095404,pwn_01953089A,forward
hypernym,07095405,pwn_01328712A,forward
has_facet,07095501,0709550101,forward
has_facet,07095501,0709550102,forward
has_facet,07095502,0709550201,forward
has_facet,07095502,0709550202,forward
synonym,07095503,03053004,forward
synonym,07095601,06031802,forward
hyponym,07095601,pwn_06699238N,forward
synonym,07095602,06031801,forward
generic,07095602,pwn_10021740N,forward
nearsynonym,07095606,pwn_10972592N,forward
synonym,07095607,03046304,forward
generic,07095607,pwn_05612377N,forward
synonym,07095608,06532001,forward
synonym,07095608,03038508,forward
synonym,07095608,07111601,forward
generic,07095608,pwn_10390345N,forward
synonym,07095610,06517316,forward
synonym,07095610,06730902,forward
generic,07095610,pwn_01565380A,forward
synonym,07095701,05231302,forward
has_facet,07095801,0709580101,forward
has_facet,07095801,0709580102,forward
has_facet,07095901,0709590101,forward
has_facet,07095901,0709590102,forward
synonym,07095902,09290101,forward
synonym,07096102,08027902,forward
synonym,07096106,06702001,forward
synonym,07096106,03044802,forward
synonym,07096107,04015303,forward
synonym,07096107,04014403,forward
synonym,07096107,04013202,forward
synonym,07096107,08002503,forward
synonym,07096107,07034202,forward
synonym,07096107,07064403,forward
synonym,07096107,06657902,forward
synonym,07096107,09287001,forward
synonym,07096402,04033404,forward
synonym,07096501,04139701,forward
synonym,07096501,06625606,forward
synonym,07096502,04139702,forward
synonym,07096601,07088701,forward
nearsynonym,07096601,pwn_10887506N,forward
has_facet,07096602,0709660201,forward
has_facet,07096602,0709660202,forward
generic,07096602,pwn_00401762V,forward
nearsynonym,07096603,pwn_00670668V,forward
synonym,07096701,0502630101,forward
synonym,07096701,09034706,forward
generic,07096701,pwn_00062604A,forward
synonym,07096701,05026301,forward
synonym,07096702,0502630201,forward
generic,07096702,pwn_01720130A,forward
synonym,07096702,05026302,forward
synonym,07096703,0502630301,forward
generic,07096703,pwn_01871576A,forward
synonym,07096703,05026303,forward
generic,07096801,pwn_09009987N,forward
hypernym,07096802,pwn_09009987N,forward
generic,07096803,pwn_03880945N,forward
generic,07096804,pwn_00361864A,forward
generic,07096901,pwn_01673696N,forward
generic,07097101,pwn_02341539N,forward
nearsynonym,07097102,pwn_00216656A,forward
varword,07097301,09188101,forward
synonym,07097302,06592701,forward
synonym,07097302,07119901,forward
synonym,07097302,07059301,forward
varword,07097302,09188102,forward
varword,07097304,09188104,forward
varword,07097306,09188104,forward
varword,07097308,09188105,forward
synonym,07097309,06648905,forward
synonym,07097309,05085703,forward
synonym,07097309,06597103,forward
synonym,07097309,10006403,forward
varword,07097309,09188106,forward
varword,07097310,09188107,forward
varword,07097312,09188111,forward
has_facet,07097401,0709740101,forward
has_facet,07097401,0709740102,forward
generic,07097501,pwn_01305194V,forward
synonym,07097502,06717013,forward
synonym,07097502,0653180301,forward
synonym,07097502,0655350101,forward
nearsynonym,07097502,pwn_00160063N,forward
synonym,07097502,06531803,forward
synonym,07097502,06553501,forward
synonym,07097503,0511060101,forward
generic,07097503,pwn_01930117A,forward
synonym,07097503,05110601,forward
has_facet,07097801,0709780101,forward
has_facet,07097801,0709780102,forward
has_facet,07097901,0709790101,forward
has_facet,07097901,0709790102,forward
generic,07098001,pwn_09411121N,forward
hypernym,07098002,pwn_09418962N,forward
hyponym,07098002,pwn_10832229N,forward
nearsynonym,07098003,pwn_03615753N,forward
synonym,07098101,0510310101,forward
synonym,07098101,05103101,forward
hypernym,07098202,06628201,forward
varword,07098204,07044208,forward
generic,07098301,pwn_01552970N,forward
generic,07098401,pwn_01520719N,forward
has_facet,07098601,0709860101,forward
has_facet,07098601,0709860102,forward
hypernym,07098602,07089301,forward
hypernym,07098603,13566501,forward
hypernym,07098801,pwn_04846415N,forward
generic,07098901,pwn_06512188N,forward
synonym,07098902,06540501,forward
has_facet,07098903,0709890301,forward
has_facet,07098903,0709890302,forward
synonym,07098904,06540501,forward
generic,07098904,pwn_05196831N,forward
synonym,07099001,09258501,forward
synonym,07099001,09258601,forward
synonym,07099002,09258501,forward
synonym,07099002,09258602,forward
synonym,07099101,09258501,forward
synonym,07099102,09258501,forward
hypernym,07099102,06604401,forward
synonym,07099301,04075801,forward
synonym,07099301,04164701,forward
hypernym,07099301,06722201,forward
synonym,07099401,06675801,forward
synonym,07099401,07111901,forward
hypernym,07099401,06722201,forward
hypernym,07099401,07027103,forward
hypernym,07099801,06529801,forward
hypernym,07099901,06587001,forward
hypernym,07099902,05202301,forward
hypernym,07099902,06604401,forward
hypernym,07100001,04123402,forward
varword,07100301,09019901,forward
synonym,07100302,0515460201,forward
synonym,07100302,0650410201,forward
varword,07100302,09019902,forward
varword,07100302,09019901,forward
synonym,07100302,05154602,forward
synonym,07100302,06504102,forward
synonym,07100303,05072901,forward
synonym,07100303,05041501,forward
synonym,07100303,04126401,forward
synonym,07100303,07074403,forward
varword,07100303,09019903,forward
varword,07100303,09019901,forward
varword,07100303,07074402,forward
hypernym,07100501,06694501,forward
hypernym,07100601,06694501,forward
hypernym,07100701,06694501,forward
hypernym,07100801,04123402,forward
synonym,07100901,03052301,forward
synonym,07100901,03011001,forward
synonym,07100901,04023401,forward
hypernym,07100901,06560103,forward
nearsynonym,07101001,07101101,forward
nearsynonym,07101001,07101001,forward
synonym,07101001,0523080601,forward
synonym,07101001,07114702,forward
hypernym,07101001,07101601,forward
hypernym,07101001,04081343,forward
hypernym,07101001,09279501,forward
varword,07101001,04081342,forward
synonym,07101001,05230806,forward
nearsynonym,07101101,07101001,forward
nearsynonym,07101101,07101101,forward
synonym,07101101,07046902,forward
synonym,07101101,09022702,forward
hypernym,07101101,07101601,forward
hypernym,07101101,04081343,forward
hypernym,07101101,09279501,forward
varword,07101101,04081342,forward
hypernym,07101201,04123402,forward
synonym,07101301,07012101,forward
hypernym,07101501,pwn_00328742V,forward
has_facet,07101503,0710150301,forward
has_facet,07101503,0710150302,forward
hyponym,07101503,pwn_00429256V,forward
hyponym,07101503,pwn_00497027V,forward
has_facet,07101504,0710150401,forward
has_facet,07101504,0710150402,forward
hyponym,07101504,pwn_05053336N,forward
hyponym,07101504,pwn_04377480N,forward
has_facet,07101505,0710150501,forward
has_facet,07101505,0710150502,forward
hypernym,07101505,pwn_00429256V,forward
hypernym,07101506,pwn_05053336N,forward
hypernym,07101507,pwn_00422121V,forward
synonym,07101508,05051303,forward
synonym,07101508,05113601,forward
synonym,07101508,0668541201,forward
synonym,07101508,05003701,forward
synonym,07101508,05043701,forward
synonym,07101508,0703680101,forward
synonym,07101508,0655910101,forward
synonym,07101508,06541709,forward
synonym,07101508,0674630101,forward
synonym,07101508,09201101,forward
synonym,07101508,06664803,forward
generic,07101508,pwn_00397666V,forward
varword,07101508,06746301,forward
synonym,07101508,06685412,forward
synonym,07101508,07036801,forward
synonym,07101508,06559101,forward
hyponym,07101601,0523080601,forward
hyponym,07101601,07101001,forward
hyponym,07101601,07101101,forward
hyponym,07101601,07114702,forward
synonym,07101601,04081343,forward
synonym,07101601,09282201,forward
synonym,07101601,09279501,forward
generic,07101601,pwn_00051051V,forward
varword,07101601,04081342,forward
hyponym,07101601,05230806,forward
hypernym,07101901,04123402,forward
nearsynonym,07102101,06012901,forward
nearsynonym,07102101,07125901,forward
nearsynonym,07102101,06791901,forward
generic,07102101,pwn_06835671N,forward
synonym,07102201,06681801,forward
synonym,07102201,04068801,forward
generic,07102201,pwn_06593275N,forward
synonym,07102202,06681802,forward
synonym,07102301,0504810101,forward
synonym,07102301,05177102,forward
synonym,07102301,09112803,forward
generic,07102301,pwn_00612137V,forward
synonym,07102301,05048101,forward
synonym,07102302,04030401,forward
synonym,07102302,05089401,forward
synonym,07102302,04028802,forward
synonym,07102302,05107902,forward
synonym,07102302,06559801,forward
generic,07102302,pwn_00116177R,forward
hypernym,07102501,pwn_01268426V,forward
synonym,07102502,07060301,forward
generic,07102502,pwn_05125892N,forward
generic,07102601,pwn_00866892A,forward
nearsynonym,07102602,pwn_07602853N,forward
synonym,07102701,03031001,forward
generic,07102701,pwn_00020075R,forward
nearsynonym,07102801,05004901,forward
nearsynonym,07102801,08052201,forward
nearsynonym,07102801,08052301,forward
nearsynonym,07102801,06559201,forward
nearsynonym,07102801,08019101,forward
synonym,07102801,08008301,forward
nearsynonym,07102802,05004902,forward
nearsynonym,07102802,08052201,forward
nearsynonym,07102802,08052301,forward
nearsynonym,07102802,06559201,forward
synonym,07102802,08008301,forward
synonym,07102901,04077001,forward
synonym,07102901,06720101,forward
synonym,07102901,07125301,forward
synonym,07102901,08034801,forward
generic,07102901,pwn_06418755N,forward
synonym,07103201,05238701,forward
synonym,07103201,04089601,forward
synonym,07103201,04088001,forward
synonym,07103201,04088201,forward
synonym,07103201,05017101,forward
synonym,07103201,05001602,forward
synonym,07103201,04089001,forward
synonym,07103201,05029401,forward
synonym,07103201,04086901,forward
synonym,07103201,05219701,forward
synonym,07103201,05175201,forward
synonym,07103201,05029201,forward
synonym,07103201,04109201,forward
synonym,07103201,09121503,forward
synonym,07103201,09280201,forward
synonym,07103202,05238702,forward
synonym,07103202,09280202,forward
synonym,07103401,06791413,forward
synonym,07103401,0505020101,forward
varword,07103401,06791410,forward
synonym,07103401,05050201,forward
synonym,07103402,0505020201,forward
synonym,07103402,06791426,forward
varword,07103402,06791423,forward
synonym,07103402,05050202,forward
synonym,07103403,06791414,forward
synonym,07103403,05197901,forward
synonym,07103403,0411940101,forward
synonym,07103403,05075706,forward
synonym,07103403,06023202,forward
varword,07103403,06791411,forward
synonym,07103403,04119401,forward
has_facet,07103404,0710340401,forward
has_facet,07103404,0710340402,forward
synonym,07103405,06791417,forward
varword,07103405,06791414,forward
hyponym,07103406,06743403,forward
synonym,07103406,0509150101,forward
hypernym,07103406,06576702,forward
hypernym,07103406,04011202,forward
synonym,07103406,05091501,forward
hypernym,07103407,04011403,forward
hypernym,07103407,06612604,forward
hypernym,07103407,06749802,forward
antonym,07103501,05002001,forward
antonym,07103501,05227106,forward
synonym,07103501,0516620101,forward
synonym,07103501,06031001,forward
synonym,07103501,05227209,forward
